Item No.,Description,Unit,Rate,
26.88,"Providing and fixing factory made single extruded WPC (Wood Polymer Composite) solid decorative type flush door shutter of required size comprising of virgin polymer of K value 58-60 (Suspension Grade), calcium carbonate and natural fibers (wood powder/ rice husk/wheat husk) and non toxic additives (maximum toxicity index of 12 for 100 gms) having minimum density of 650 kg/cum and screw withdrawal strength of 1800 N (Face) & 900 N (Edge), minimum compressive strength 50 N/ mm2, modulus of elasticity 850 N/mm2 and resistance to spread of flame of Class A category with property of being termite/ borer proof, water/moisture proof and fire retardant. WPC to be laminated with PVC foil of minimum 14 microns thick of approved design pasted with hot melt adhesive on both faces of shutter and fixing with stainless steel butt hinges of required size with necessary full body threaded star headed counter sunk S.S screws, all as per direction of Engineer-In- Charge. (Note: stainless steel butt hinges and necessary S.S screws shall be paid separately)",,,
,26.88.1 30 mm thick,sqm,4327.70,
,26.88.2 35 mm thick,sqm,4929.80,
26.89,"Providing and fixing factory made single extruded WPC (Wood Polymer Composite) solid board one side white color and other side of board laminted with PVC foil of minimum 14 micron thickness of approved design pasted with hot melt adhesive for cup boards, work stations and bathroom/kitchen cabinet etc. of required sizes comprising of virgin polymer of K value 58-60 (Suspension Grade), calcium carbonate and natural fibers (wood powder/ rice husk/wheat husk) and non toxic additives (maximum toxicity index of 12 for 100 gms) having minimum density of 650 kg/cum and screw withdrawal strength of 1800 N (Face) & 900 N (Edge), minimum compressive strength 50 N/ mm2, modulus of elasticity 850 N/mm2 and resistance to spread of flame of Class A category with property of being termite/ borer proof, water/moisture proof and fire retardant and fixing with stainless steel piano hinges/soft close clip on concealed hinges of required size with necessary full body threaded star headed counter sunk S.S screws, all as per direction of Engineer-In- Charge. (Note: stainless steel piano hinges/soft close clip on concealed hinges and necessary S.S screws shall be paid separately)",,,
,26.89.1 18 mm thick,sqm,2714.15,
,26.89.2 25 mm thick,sqm,3530.30,
26.90,"Providing and fixing factory made single extruded WPC (Wood Polymer Composite) solid plain white color board for backing of cup boards and bathroom/kitchen cabinets etc. of required size comprising of virgin polymer of K value 58-60 (Suspension Grade), calcium carbonate and natural fibers (wood powder/ rice husk/wheat husk) and non toxic additives (maximum toxicity index of 12 for 100 gms) having minimum density of",,,
No.,,,,
,"650 kg/cum and screw withdrawal strength of 1800 N (Face) & 900 N (Edge), minimum compressive strength 50 N/mm2, modulus of elasticity 850 N/mm2 and resistance to spread of flame of Class A category with property of being termite/borer proof, water/moisture proof and fire retardant and fixing with stainless steel screws etc. all as per direction of Engineer-In- Charge. (Note: stainless steel screws shall be paid separately)",,,
,26.90.1 6 mm thick,sqm,982.00,
,26.90.2 12 mm thick,sqm,1543.95,
26.91,"Providing and fixing factory made 18 mm thick single extruded WPC (Wood Polymer Composite) solid plain white colour board Jali, CNC (Computer numeric control) routed of approved design by Engineer-in -charge which are machine cut for duct/ shaft covering, partitions and facades comprising of virgin polymer of K value 58-60 (Suspension Grade), calcium corbonate and natural fibers (wood powder/ rice husk/wheat husk) and non toxic additives(maximum toxicity index of 12 for 100 gms) having minimum density of 650 kg/cum and screw withdrawal strength of 1800 N (Face) minimum compressive strength 50 N/mm2, modulus of elasticity 850 N/mm2 and resistance to spread of flame of Class A category with properties of being termite/borer proof, water/moisture proof and fire retardant and fixing on M.S (mild steel) frame made of 25 x 25 x 1.5 mm square hollow box section including applying a priming coat of approved steel primer, placed at grid made at 1.0 x 1.0 m or as per requirement at site with necessary stainless steel fasteners and SS screws etc., all complete as per direction of Engineer-In- Charge. (Note: M.S (mild steel) framework with priming coat and necessary SS fasteners and SS screws shall be paid separately.",sqm,3136.65,
26.92,"Providing and fixing of façade at all heights with extruded hollow Clay / Terracotta ventilated rainscreen tiles of height 250/ 300/ 400mm and length of 595 mm of approved texture,design and pattern having Flexural Strength/ Modulus of Rupture of > 14 N/m² and maximum water absorption of 10% tested as per ISO 10545-4:2004(E) and ISO 10545-3:1995 respectively in true level fixed to a supporting aluminium framework(Alloy 6063 T5/T6) consisting of vertical 'T' (for intermediates)/ 'L'(for ends/ termination)/ Tubular sections (at corners)of size 80x60x2mm/ 40x60x2mm/ 40x40x2mm respectively, spaced at maximum spacing of 600mm c/c matching to the tile vertical grid, and horizontal aluminium 'C'-clamps of size 56x25x2mm thickness of length 150mm at junction of tiles and of length 75mm at wall ends/ corners fixed on top of the vertical sections at spacing of 250/ 300/ 400mm c/ c matching to the tile horizontal grid with two numbers of self- drilling / self-tapping SS screws of size 5.5x25 mm with EPDM washers.The vertical 'T'/'L/ Tubular' sections shall be fixed to the wall using HDG (hot-dip-galvanized) steel L-brackets",,,
No.,,,,
,"(galvanizing thickness of minimum 80 microns)of size 110x80x6 mm at intermediate vertical aluminium profiles and of size 220x110x12 mm at outer corners and stainless steel grade 304,M10 full threaded anchor fasteners with nylon sleeve 100mm long (for brick work) and M8 expansion anchor fasteners 75mm long for concrete surface, spacing of brackets to be based on a structural/ static calculation. The brackets shall be of length 175mm at junction of two vertical aluminium profiles and of length 100mm at intermediate points of vertical profiles and shall be fixed to the vertical aluminium T / L / Tubular profiles using two numbers self-drilling/ self-tapping SS screws of size 5.5x25mm with EPDM washers. EPDM gaskets to be fixed in between brackets and vertical profiles. The tiles shall be mounted on the ‘C’ clamps such that the tiles are supported at top and bottom at both ends. The tiles shall be additionally secured to the horizontal ‘C’ clamps using special SS clips of required size which shall be inserted and pressed into position on the ‘C’ clamps holding the tiles and the cut- tiles shall be glued at points to the horizontal ‘C’ clamps by using MS Polymer sealant adhesive. The vertical joint open groove between two adjacent tiles shall be 5mm. The tiles and system shall be designed to resist wind load as per IS 875 (Part 3) according to different zones. The tiles shall be installed using the ventilated rain screen principle with provision for natural ventilation of the space between the façade tiles and the structural wall. The work shall be carried out as per specification, drawing and as per direction of the Engineer-in- Charge. Note : Scaffolding wherever required to be paid separately.",,,
,26.92.1 With 16mm thickness (+/- 10%) terracotta tiles of grey colour,sqm,5475.30,
,26.92.2 With 16mm thickness (+/- 10%) terracotta tiles of other than grey colors,sqm,5248.40,
26.93,"Providing and fixing of façade at all heights with extruded hollow Clay / Terracotta ventilated rainscreen tiles of height 259/ 309/ 409mm and lengthof 1190 mm of approved texture,design and pattern having Flexural Strength/ Modulus of Rupture of > 14 N/m² and maximum water absorption of 10% tested as per ISO 10545-4:2004(E) and ISO 10545-3:1995 respectively in true level fixed to a supporting aluminium framework (Alloy 6063 T5/T6) consisting of vertical 'T' (for intermediates)/ 'L' (for ends/ termination)/ Tubular sections (at corners)of size 80x60x2mm/ 40x60x2mm/ 40x40x2mm respectively, spaced at maximum spacing of 1200mm c/c matching to the tile vertical grid, and horizontal aluminium 'C'-clamps of size 56x34x2 mm thickness of length 150mm at junction of tiles and of length 75mm at wall ends/ corners fixed on top of the vertical sections at spacing of 250/ 300/ 400mm c/ c matching to the tile horizontal grid with two numbers of self- drilling / self-tapping SS screws of size 5.5x25 mm with EPDM",,,
No.,,,,
,"washers.The vertical 'T'/'L/ Tubular' sections shall be fixed to the wall using HDG (hot-dip-galvanized) steel L-brackets (galvanizing thickness of minimum 80 microns) of size 110x80x6 mm at intermediate vertical aluminium profiles and of size 220x110x12 mmat outer corners and stainless steel grade 304,M10 full threaded anchor fasteners with nylon sleeve 100mm long (for brick work) and M8 expansion anchor fasteners 75mm long for concrete surface, spacing of brackets to be based on a structural/ static calculation. The brackets shall be of length 175mm at junction of two vertical aluminium profiles and of length 100mm at intermediate points of vertical profiles and shall be fixed to the vertical aluminium T / L / Tubular profiles using two numbers self-drilling/ self-tapping SS screws of size 5.5x25 mm with EPDM washers.“EPDM gaskets to be fixed in between brackets and vertical profiles. The tiles shall be mounted on the ‘C’ clamps such that the tiles are supported at top and bottom at both ends. The tiles shall be mounted on the C-clamps with EPDM profiles in between such that the tiles are supported at top and bottom at both ends. The vertical joint open groove between two adjacent tiles shall be 10mm. The tiles and system shall be designed to resist wind load as per IS 875 (Part 3) according to different zones. The tiles shall be installed using the ventilated rain screen principle with provision for natural ventilation of the space between the façade tiles and the structural wall. The work shall be carried out as per specification, drawing and as per direction of the Engineer-in-Charge. Note : Scaffolding wherever required to be paid separately.",,,
